gjjap02	system.cpu.guest	0.0	0.0	0.0	0.0	0.0	0.0
gjjap02	system.cpu.i_dle	92.99	96.48296296296296	97.49766990291262	97.82866666666666	98.66	96.9209652777786
gjjap02	system.cpu.iowait	0.0	0.0	0.0	0.0	0.67	0.03950000000000027
gjjap02	system.cpu.pct_usage	1.34	2.1613333333333333	2.492330097087379	3.507037037037037	7.01	3.079034722222257
gjjap02	system.cpu.stolen	0.0	0.0	0.0	0.0	0.0	0.0
gjjap02	system.cpu.user	0.67	1.1375862068965517	1.3065895953757225	1.8441666666666667	4.34	1.720569444444452
gjjap02	system.disk.free	3.5474024E7	3.5499612E7	3.551582E7	3.5530524E7	3.5551288E7	3.5515176052777775E7
gjjap02	system.disk.pct_usage	63.97	63.988994082840236	64.00336842105263	64.01977142857143	64.05	64.00899305555453
gjjap02	system.disk.total	1.03080208E8	1.03080208E8	1.03080208E8	1.03080208E8	1.03080208E8	1.03080208E8
gjjap02	system.disk.used	6.312684E7	6.314752E7	6.316224E7	6.3178452E7	6.3204104E7	6.3162951947222225E7
gjjap02	system.fs.inodes.free	6388918.0	6388922.223053892	6388922.761976048	6388923.370165746	6388926.0	6388923.139583333
gjjap02	system.fs.inodes.in_use	2.51	2.51	2.51	2.51	2.51	2.51000000000009
gjjap02	system.fs.inodes.total	6553600.0	6553600.0	6553600.0	6553600.0	6553600.0	6553600.0
gjjap02	system.fs.inodes.used	164674.0	164675.62983425416	164676.2380239521	164676.7769461078	164682.0	164676.86041666666
gjjap02	system.io.avg_q_sz	0.0	0.0	0.0	0.0	0.17	0.001368055555555556
gjjap02	system.io.avg_rq_sz	0.0	0.0	0.0	11.791428571428572	476.0	7.737944444444443
gjjap02	system.io.await	0.0	0.0	0.0	0.4808906882591093	4.5	0.20845833333333333
gjjap02	system.io.r_await	0.0	0.0	0.0	0.0	4.5	0.11593055555555559
gjjap02	system.io.r_s	0.0	0.0	0.0	0.23931623931623933	15.0	0.3315902777777778
gjjap02	system.io.rrqm_s	0.0	0.0	0.0	0.0	1.0	0.0010416666666666667
gjjap02	system.io.svctm	0.0	0.0	0.0	0.23	2.75	0.13143055555555525
gjjap02	system.io.util	0.0	0.0	0.0	0.06814345991561181	0.7	0.053645833333333136
gjjap02	system.io.w_await	0.0	0.0	0.0	0.0	1.7	0.1208055555555554
gjjap02	system.io.w_s	0.0	0.0	0.0	0.44642857142857145	55.5	1.2510416666666666
gjjap02	system.io.wkb_s	0.0	0.0	0.0	2.8685714285714283	292.0	13.655583333333334
gjjap02	system.io.wrqm_s	0.0	0.0	0.0	0.0	17.0	2.036111111111111
gjjap02	system.load.1	0.0	0.006458333333333333	0.034105263157894736	0.08283018867924528	1.0	0.06868055555555577
gjjap02	system.load.15	0.05	0.05	0.05	0.06806201550387597	0.35	0.06769444444444367
gjjap02	system.load.5	0.01	0.03604651162790698	0.054364640883977904	0.08	0.63	0.07035416666666673
gjjap02	system.load.norm.1	0.0	0.0	0.014105263157894737	0.04122950819672131	0.5	0.033840277777777795
gjjap02	system.load.norm.15	0.03	0.03	0.03	0.03483720930232558	0.17	0.0369305555555558
gjjap02	system.load.norm.5	0.0	0.016046511627906976	0.027166666666666665	0.04	0.31	0.035888888888888984
gjjap02	system.mem.buffered	150.0	156.57894736842104	161.63809523809525	164.72868217054264	169.0	161.0638888888889
gjjap02	system.mem.cached	3231.0	3258.5	3271.576923076923	3282.8064516129034	3307.0	3271.4243055555557
gjjap02	system.mem.free	118.0	133.06666666666666	144.92105263157896	156.03703703703704	177.0	145.88541666666666
